order_id,customer_id,order_timestamp,total_amount_inr,payment_status,payment_method
ORD_19862,CUST_1677,2026-06-02 00:03:21,899,failed,UPI
ORD_16184,CUST_1657,2026-06-02 00:07:45,4798,completed,UPI
ORD_16470,CUST_1037,2026-06-02 01:05:24,6498,completed,UPI
ORD_17406,CUST_1836,2026-06-02 01:31:03,1299,refunded,Credit Card
ORD_10724,CUST_0227,2026-06-02 01:44:00,13998,completed,UPI
ORD_16405,CUST_0997,2026-06-02 02:20:29,3298,completed,UPI
ORD_15435,CUST_1730,2026-06-02 02:51:32,1598,completed,UPI
ORD_17945,CUST_0334,2026-06-02 03:11:49,299,completed,COD
ORD_19488,CUST_1928,2026-06-02 03:35:19,499,completed,COD
ORD_10337,CUST_0113,2026-06-02 04:01:00,499,completed,UPI
ORD_17802,CUST_1715,2026-06-02 04:05:50,1899,completed,UPI
ORD_19805,CUST_0448,2026-06-02 04:46:32,3499,completed,UPI
ORD_10727,CUST_0227,2026-06-02 05:18:00,4299,completed,UPI
ORD_17993,CUST_1118,2026-06-02 06:21:15,3999,completed,UPI
ORD_19314,CUST_1099,2026-06-02 06:24:01,349,completed,UPI
ORD_18638,CUST_0911,2026-06-02 06:53:14,2199,completed,UPI
ORD_14988,CUST_0526,2026-06-02 07:09:24,1498,completed,UPI
ORD_15978,CUST_1957,2026-06-02 07:11:48,9498,completed,Credit Card
ORD_19432,CUST_0850,2026-06-02 07:38:29,1499,completed,COD
ORD_14624,CUST_0433,2026-06-02 07:38:42,848,completed,Debit Card
ORD_10760,CUST_0236,2026-06-02 08:12:00,6598,completed,Debit Card
ORD_16696,CUST_0288,2026-06-02 08:48:27,6999,completed,UPI
ORD_10638,CUST_0205,2026-06-02 09:14:00,4998,completed,Debit Card
ORD_14392,CUST_1385,2026-06-02 09:43:55,1198,completed,COD
ORD_18424,CUST_1283,2026-06-02 10:02:41,5499,completed,Debit Card
ORD_14062,CUST_0471,2026-06-02 10:20:13,1598,completed,UPI
ORD_14290,CUST_1092,2026-06-02 10:36:21,1148,completed,COD
ORD_14621,CUST_1461,2026-06-02 10:37:17,1148,completed,COD
ORD_17366,CUST_1349,2026-06-02 10:39:25,499,refunded,COD
ORD_14224,CUST_1176,2026-06-02 10:48:00,1098,completed,Debit Card
ORD_19675,CUST_1940,2026-06-02 11:18:14,4299,completed,Debit Card
ORD_18033,CUST_0793,2026-06-02 12:12:09,599,completed,UPI
ORD_18373,CUST_1294,2026-06-02 12:36:09,3999,completed,UPI
ORD_14439,CUST_0766,2026-06-02 13:00:20,1498,completed,UPI
ORD_18387,CUST_0606,2026-06-02 15:04:30,299,completed,Credit Card
ORD_18922,CUST_1869,2026-06-02 15:21:31,3999,completed,Credit Card
ORD_14026,CUST_1994,2026-06-02 15:33:59,798,completed,UPI
ORD_19195,CUST_1673,2026-06-02 16:39:06,799,completed,UPI
ORD_18151,CUST_1471,2026-06-02 17:04:35,2799,completed,Debit Card
ORD_14308,CUST_1415,2026-06-02 17:38:31,948,completed,UPI
ORD_14811,CUST_0390,2026-06-02 19:25:04,1398,completed,UPI
ORD_15806,CUST_0731,2026-06-02 19:28:06,8298,completed,UPI
ORD_18834,CUST_0391,2026-06-02 19:44:29,999,completed,UPI
ORD_16624,CUST_0303,2026-06-02 21:07:20,3299,completed,Debit Card
ORD_17537,CUST_0292,2026-06-02 21:37:54,3299,completed,COD
ORD_17339,CUST_1927,2026-06-02 22:36:48,3499,completed,UPI
ORD_17599,CUST_0738,2026-06-02 22:42:08,2799,completed,UPI
ORD_10128,CUST_0043,2026-06-03 02:35:00,3499,completed,UPI
ORD_17163,CUST_0525,2026-06-03 04:14:41,3299,completed,UPI
ORD_14868,CUST_1950,2026-06-03 04:40:32,1598,completed,UPI
ORD_16812,CUST_1878,2026-06-03 04:43:32,1499,completed,Credit Card
ORD_18061,CUST_0605,2026-06-03 05:52:30,4299,completed,UPI
ORD_19627,CUST_1882,2026-06-03 05:58:55,1899,completed,UPI
ORD_17970,CUST_1590,2026-06-03 06:33:16,699,completed,Debit Card
ORD_10029,CUST_0010,2026-06-03 06:43:00,4999,completed,UPI
ORD_10560,CUST_0186,2026-06-03 07:08:00,9998,completed,UPI
ORD_16999,CUST_0408,2026-06-03 07:45:44,2499,completed,UPI
ORD_10665,CUST_0212,2026-06-03 07:57:00,3499,completed,Credit Card
ORD_18147,CUST_1604,2026-06-03 08:01:28,1999,completed,UPI
ORD_15401,CUST_1186,2026-06-03 08:25:32,1098,completed,UPI
ORD_16123,CUST_1693,2026-06-03 08:25:51,6498,completed,COD
ORD_15336,CUST_1430,2026-06-03 08:39:55,1248,completed,UPI
ORD_18686,CUST_1383,2026-06-03 10:16:54,899,completed,COD
ORD_19252,CUST_1979,2026-06-03 10:59:06,1899,completed,UPI
ORD_14635,CUST_1177,2026-06-03 11:05:10,1198,completed,UPI
ORD_14226,CUST_0665,2026-06-03 11:10:50,798,completed,UPI
ORD_16645,CUST_1502,2026-06-03 11:28:59,1899,completed,COD
ORD_16947,CUST_1788,2026-06-03 11:29:37,2499,completed,UPI
ORD_18355,CUST_1779,2026-06-03 12:15:13,1299,completed,UPI
ORD_15299,CUST_1504,2026-06-03 13:00:29,1348,completed,UPI
ORD_19413,CUST_1140,2026-06-03 14:06:54,1999,completed,Credit Card
ORD_16677,CUST_0862,2026-06-03 14:21:36,1299,completed,Debit Card
ORD_15864,CUST_1551,2026-06-03 14:24:28,5798,completed,UPI
ORD_17869,CUST_1536,2026-06-03 15:34:12,3299,completed,COD
ORD_18870,CUST_0298,2026-06-03 15:54:53,1899,completed,UPI
ORD_16098,CUST_0755,2026-06-03 18:22:16,1998,completed,COD
ORD_18955,CUST_1470,2026-06-03 20:00:51,3299,completed,UPI
ORD_19981,CUST_1437,2026-06-03 20:27:28,899,completed,UPI
ORD_14315,CUST_0717,2026-06-03 21:34:09,1098,completed,Debit Card
ORD_18999,CUST_1120,2026-06-03 22:27:19,899,completed,UPI
ORD_16307,CUST_1539,2026-06-03 22:32:32,2698,completed,Credit Card
ORD_10333,CUST_0112,2026-06-03 22:33:00,2499,completed,Credit Card
ORD_18866,CUST_1617,2026-06-03 22:51:57,249,completed,Credit Card
ORD_10609,CUST_0198,2026-06-03 22:57:00,3999,completed,Credit Card
ORD_18321,CUST_1392,2026-06-03 23:04:17,2499,completed,COD
ORD_19579,CUST_1562,2026-06-03 23:34:18,4999,completed,Debit Card
ORD_15144,CUST_1059,2026-06-03 23:45:08,1048,completed,Credit Card
ORD_16603,CUST_1365,2026-06-03 23:51:24,3299,completed,Credit Card
ORD_19692,CUST_0586,2026-06-04 00:08:52,1299,completed,UPI
ORD_15871,CUST_1615,2026-06-04 00:41:57,4098,completed,UPI
ORD_15491,CUST_1207,2026-06-04 01:47:16,1248,completed,Credit Card
ORD_16419,CUST_1810,2026-06-04 01:52:44,3798,completed,UPI
ORD_17602,CUST_1735,2026-06-04 03:30:46,1999,completed,COD
ORD_19229,CUST_0412,2026-06-04 04:07:14,899,completed,UPI
ORD_10156,CUST_0053,2026-06-04 04:31:00,3299,completed,Debit Card
ORD_18677,CUST_1999,2026-06-04 05:02:45,4299,completed,UPI
ORD_10242,CUST_0081,2026-06-04 06:27:00,249,completed,COD
ORD_10101,CUST_0034,2026-06-04 06:44:00,3299,completed,Credit Card
ORD_10623,CUST_0201,2026-06-04 06:50:00,2499,completed,UPI
ORD_14916,CUST_0921,2026-06-04 07:49:00,1048,completed,UPI
ORD_16223,CUST_1506,2026-06-04 08:31:35,4298,completed,UPI
ORD_16736,CUST_1445,2026-06-04 08:44:19,349,completed,Credit Card
ORD_10365,CUST_0122,2026-06-04 10:26:00,1499,completed,COD
ORD_10370,CUST_0124,2026-06-04 10:33:00,1999,completed,UPI
ORD_10374,CUST_0125,2026-06-04 10:42:00,3299,completed,UPI
ORD_14835,CUST_0866,2026-06-04 11:45:39,898,completed,COD
ORD_17421,CUST_0543,2026-06-04 13:03:45,499,completed,UPI
ORD_19395,CUST_1574,2026-06-04 14:11:22,4999,completed,Debit Card
ORD_17522,CUST_1792,2026-06-04 14:21:11,3999,completed,COD
ORD_16147,CUST_0543,2026-06-04 14:33:48,8798,completed,UPI
ORD_14715,CUST_0368,2026-06-04 19:09:11,998,completed,Debit Card
ORD_14692,CUST_1824,2026-06-04 19:10:38,898,completed,UPI
ORD_15942,CUST_0490,2026-06-04 20:33:43,2298,completed,COD
ORD_19679,CUST_1938,2026-06-04 20:41:50,699,completed,Credit Card
ORD_16567,CUST_1444,2026-06-04 21:31:28,499,completed,UPI
ORD_18623,CUST_0997,2026-06-04 23:27:35,5499,completed,UPI
ORD_10644,CUST_0207,2026-06-05 01:15:00,5499,completed,Debit Card
ORD_15724,CUST_0707,2026-06-05 01:25:48,4798,completed,COD
ORD_10338,CUST_0113,2026-06-05 01:30:00,999,completed,Credit Card
ORD_19502,CUST_1759,2026-06-05 02:16:28,1899,completed,UPI
ORD_16822,CUST_1007,2026-06-05 02:53:51,899,completed,Credit Card
ORD_17384,CUST_1117,2026-06-05 03:28:18,1299,completed,Debit Card
ORD_14138,CUST_1810,2026-06-05 03:55:07,1098,completed,UPI
ORD_10733,CUST_0229,2026-06-05 04:15:00,2499,completed,UPI
ORD_18433,CUST_1713,2026-06-05 04:37:38,699,completed,COD
ORD_10833,CUST_0254,2026-06-05 05:48:00,3299,completed,UPI
ORD_10729,CUST_0228,2026-06-05 07:06:00,3999,completed,Credit Card
ORD_19560,CUST_0779,2026-06-05 07:10:44,1299,completed,UPI
ORD_10510,CUST_0171,2026-06-05 07:28:00,799,completed,UPI
ORD_18477,CUST_1552,2026-06-05 07:43:35,2199,completed,UPI
ORD_10307,CUST_0103,2026-06-05 07:52:00,5499,completed,UPI
ORD_17017,CUST_1522,2026-06-05 07:52:56,3999,completed,Credit Card
ORD_10332,CUST_0111,2026-06-05 07:59:00,3999,completed,UPI
ORD_10774,CUST_0239,2026-06-05 08:23:00,3299,completed,COD
ORD_16830,CUST_0733,2026-06-05 09:05:33,699,completed,UPI
ORD_18942,CUST_1955,2026-06-05 09:34:31,799,completed,COD
ORD_18824,CUST_0946,2026-06-05 09:52:49,699,completed,UPI
ORD_16308,CUST_0324,2026-06-05 10:39:44,3698,completed,Credit Card
ORD_18323,CUST_1441,2026-06-05 10:47:37,2499,completed,UPI
ORD_19509,CUST_1949,2026-06-05 10:50:40,2499,completed,UPI
ORD_15374,CUST_1687,2026-06-05 10:53:37,898,completed,Debit Card
ORD_14600,CUST_1670,2026-06-05 11:20:52,1148,completed,UPI
ORD_17431,CUST_1939,2026-06-05 11:45:07,3999,completed,COD
ORD_18059,CUST_1799,2026-06-05 14:11:49,249,completed,UPI
ORD_16460,CUST_1283,2026-06-05 14:36:33,1598,completed,UPI
ORD_16242,CUST_0802,2026-06-05 15:13:25,8298,completed,Credit Card
ORD_19610,CUST_0477,2026-06-05 16:21:58,1899,completed,Credit Card
ORD_14135,CUST_1457,2026-06-05 17:03:36,1048,completed,UPI
ORD_19888,CUST_0775,2026-06-05 19:08:25,2499,refunded,UPI
ORD_18836,CUST_0835,2026-06-05 19:27:38,999,completed,UPI
ORD_19532,CUST_1371,2026-06-05 19:48:55,999,completed,UPI
ORD_19041,CUST_1204,2026-06-05 20:09:51,699,completed,UPI
ORD_16368,CUST_1069,2026-06-05 20:59:12,1798,completed,Credit Card
ORD_19295,CUST_1487,2026-06-05 21:00:55,599,completed,Credit Card
ORD_14457,CUST_1340,2026-06-05 21:01:11,1148,completed,Debit Card
ORD_15989,CUST_1766,2026-06-05 22:22:15,2798,completed,UPI
ORD_17797,CUST_0336,2026-06-05 22:31:32,699,completed,UPI
ORD_18913,CUST_0401,2026-06-05 23:27:02,2199,completed,Credit Card
ORD_10651,CUST_0208,2026-06-06 00:16:00,10998,completed,UPI
ORD_16448,CUST_1982,2026-06-06 00:27:18,7298,completed,Credit Card
ORD_16793,CUST_0379,2026-06-06 00:56:02,1499,completed,Debit Card
ORD_16600,CUST_0341,2026-06-06 01:31:39,3499,completed,UPI
ORD_18967,CUST_0982,2026-06-06 01:37:59,999,completed,Credit Card
ORD_18457,CUST_1270,2026-06-06 02:02:31,6999,completed,Debit Card
ORD_10852,CUST_0259,2026-06-06 02:11:00,2799,completed,Debit Card
ORD_10359,CUST_0120,2026-06-06 02:45:00,699,completed,Debit Card
ORD_17320,CUST_0478,2026-06-06 03:15:09,3999,completed,UPI
ORD_16287,CUST_0579,2026-06-06 03:29:10,8898,completed,Debit Card
ORD_10008,CUST_0003,2026-06-06 04:13:00,899,completed,UPI
ORD_16528,CUST_0838,2026-06-06 04:15:24,6999,completed,Credit Card
ORD_10721,CUST_0226,2026-06-06 04:19:00,3999,completed,UPI
ORD_17894,CUST_1848,2026-06-06 04:27:59,2499,completed,Debit Card
ORD_17200,CUST_0814,2026-06-06 04:36:56,3299,completed,Credit Card
ORD_19113,CUST_1351,2026-06-06 05:05:45,899,completed,COD
ORD_16711,CUST_1712,2026-06-06 05:10:23,2499,completed,UPI
ORD_10056,CUST_0019,2026-06-06 05:21:00,3299,completed,COD
ORD_15058,CUST_1080,2026-06-06 05:28:16,1048,completed,UPI
ORD_10816,CUST_0250,2026-06-06 06:39:00,4299,completed,Debit Card
ORD_14598,CUST_0729,2026-06-06 07:13:23,1198,completed,UPI
ORD_19503,CUST_0593,2026-06-06 07:41:16,799,completed,Debit Card
ORD_10188,CUST_0063,2026-06-06 08:03:00,3299,completed,UPI
ORD_10285,CUST_0096,2026-06-06 09:58:00,899,completed,UPI
ORD_16593,CUST_1200,2026-06-06 10:13:20,299,completed,UPI
ORD_10480,CUST_0161,2026-06-06 10:17:00,999,completed,COD
ORD_19227,CUST_0372,2026-06-06 10:21:10,3999,completed,Credit Card
ORD_14485,CUST_1934,2026-06-06 11:58:57,898,completed,Debit Card
ORD_18727,CUST_1139,2026-06-06 13:10:04,999,completed,UPI
ORD_19961,CUST_1912,2026-06-06 14:30:08,499,completed,UPI
ORD_17654,CUST_0453,2026-06-06 15:12:21,249,completed,Debit Card
ORD_15248,CUST_1433,2026-06-06 15:50:13,1298,completed,Debit Card
ORD_19642,CUST_0465,2026-06-06 15:59:44,4299,completed,UPI
ORD_15220,CUST_1938,2026-06-06 16:24:30,1298,completed,COD
ORD_19720,CUST_1002,2026-06-06 16:48:22,1899,completed,UPI
ORD_14408,CUST_1954,2026-06-06 17:00:41,1298,completed,COD
ORD_15475,CUST_1487,2026-06-06 17:17:22,1598,completed,UPI
ORD_15041,CUST_1170,2026-06-06 18:47:50,1598,completed,COD
ORD_15843,CUST_0469,2026-06-06 20:00:06,6198,completed,Debit Card
ORD_14466,CUST_1766,2026-06-06 21:02:54,1148,completed,COD
ORD_10709,CUST_0223,2026-06-06 22:19:00,2499,completed,Credit Card
ORD_15319,CUST_1889,2026-06-06 22:32:24,1298,completed,UPI
ORD_10720,CUST_0226,2026-06-06 22:59:00,4999,completed,Credit Card
ORD_15324,CUST_1031,2026-06-06 23:40:41,1598,completed,UPI
ORD_17002,CUST_1176,2026-06-07 00:15:35,5499,completed,UPI
ORD_15879,CUST_1666,2026-06-07 00:17:46,4198,completed,UPI
ORD_19414,CUST_1576,2026-06-07 00:33:58,3999,completed,COD
ORD_14673,CUST_0558,2026-06-07 01:45:00,1098,completed,Credit Card
ORD_18678,CUST_1884,2026-06-07 02:08:19,499,completed,Debit Card
ORD_14090,CUST_1100,2026-06-07 03:05:05,1148,completed,UPI
ORD_18498,CUST_0483,2026-06-07 03:33:22,499,completed,UPI
ORD_15955,CUST_0491,2026-06-07 03:51:21,5798,completed,UPI
ORD_10868,CUST_0263,2026-06-07 03:54:00,3299,completed,UPI
ORD_10607,CUST_0197,2026-06-07 04:10:00,3499,completed,COD
ORD_10630,CUST_0203,2026-06-07 04:48:00,3299,completed,UPI
ORD_14142,CUST_0836,2026-06-07 04:51:52,1498,completed,COD
ORD_17217,CUST_1286,2026-06-07 04:55:45,1899,completed,UPI
ORD_10224,CUST_0075,2026-06-07 04:59:00,1899,completed,COD
ORD_14659,CUST_1463,2026-06-07 05:11:05,1398,completed,UPI
ORD_10267,CUST_0090,2026-06-07 05:48:00,2799,completed,Debit Card
ORD_17551,CUST_0270,2026-06-07 06:34:22,899,completed,Credit Card
ORD_19917,CUST_0737,2026-06-07 06:41:18,3299,completed,Credit Card
ORD_10792,CUST_0244,2026-06-07 08:36:00,5499,completed,UPI
ORD_10786,CUST_0242,2026-06-07 08:58:00,6999,completed,Debit Card
ORD_15604,CUST_1128,2026-06-07 09:16:48,1248,completed,COD
ORD_19226,CUST_1221,2026-06-07 09:18:03,799,completed,Debit Card
ORD_16906,CUST_1729,2026-06-07 09:31:37,799,completed,COD
ORD_17185,CUST_0345,2026-06-07 11:59:58,899,completed,Credit Card
ORD_15377,CUST_1151,2026-06-07 12:17:39,1298,completed,UPI
ORD_16852,CUST_1296,2026-06-07 12:23:41,1899,completed,COD
ORD_18542,CUST_0614,2026-06-07 13:03:29,4999,completed,UPI
ORD_17451,CUST_1082,2026-06-07 13:09:59,1999,refunded,COD
ORD_14995,CUST_1470,2026-06-07 14:04:46,1248,completed,COD
ORD_14577,CUST_0937,2026-06-07 14:05:12,1248,completed,UPI
ORD_18621,CUST_0717,2026-06-07 15:19:23,249,completed,UPI
ORD_16394,CUST_1716,2026-06-07 16:17:11,3498,completed,Debit Card
ORD_17102,CUST_0594,2026-06-07 17:49:47,249,completed,UPI
ORD_18163,CUST_0497,2026-06-07 17:51:55,3299,completed,Credit Card
ORD_19578,CUST_1341,2026-06-07 17:58:11,3299,completed,UPI
ORD_14883,CUST_1251,2026-06-07 19:28:34,748,completed,UPI
ORD_14672,CUST_0543,2026-06-07 19:29:57,1098,completed,UPI
ORD_16384,CUST_1711,2026-06-07 19:54:23,6298,completed,Credit Card
ORD_14758,CUST_0332,2026-06-07 20:48:27,1248,completed,Debit Card
ORD_14098,CUST_1070,2026-06-07 21:11:03,1298,completed,UPI
ORD_17477,CUST_1859,2026-06-07 21:51:12,699,completed,COD
ORD_17754,CUST_1793,2026-06-07 22:33:31,699,completed,UPI
ORD_10178,CUST_0060,2026-06-07 23:45:00,2199,completed,Debit Card
ORD_10740,CUST_0231,2026-06-07 23:50:00,2499,completed,Credit Card
ORD_17348,CUST_0295,2026-06-08 00:45:18,999,completed,Credit Card
ORD_18556,CUST_1086,2026-06-08 00:47:23,2499,completed,Credit Card
ORD_16939,CUST_0302,2026-06-08 01:34:29,6999,completed,Debit Card
ORD_18366,CUST_1635,2026-06-08 01:52:00,2499,completed,UPI
ORD_10208,CUST_0070,2026-06-08 01:59:00,349,completed,UPI
ORD_17545,CUST_1614,2026-06-08 02:37:08,899,completed,UPI
ORD_10084,CUST_0029,2026-06-08 03:37:00,2499,completed,Debit Card
ORD_10805,CUST_0247,2026-06-08 03:57:00,2499,completed,COD
ORD_10376,CUST_0126,2026-06-08 03:58:00,999,completed,UPI
ORD_10735,CUST_0229,2026-06-08 04:49:00,3299,completed,Credit Card
ORD_16266,CUST_0423,2026-06-08 05:17:27,3798,completed,Credit Card
ORD_15047,CUST_1255,2026-06-08 05:51:37,1198,completed,Credit Card
ORD_19052,CUST_1353,2026-06-08 06:15:13,4299,refunded,Credit Card
ORD_14182,CUST_1771,2026-06-08 07:30:38,1148,completed,UPI
ORD_10318,CUST_0107,2026-06-08 07:46:00,3999,completed,UPI
ORD_17458,CUST_0322,2026-06-08 07:58:43,1299,completed,Debit Card
ORD_10190,CUST_0064,2026-06-08 08:48:00,6999,completed,Credit Card
ORD_10854,CUST_0259,2026-06-08 09:24:00,7998,completed,COD
ORD_16090,CUST_0339,2026-06-08 09:26:46,12498,completed,Debit Card
ORD_16795,CUST_1305,2026-06-08 09:27:47,499,completed,COD
ORD_14689,CUST_1304,2026-06-08 09:29:34,1048,completed,Credit Card
ORD_18488,CUST_1132,2026-06-08 10:27:31,799,completed,Credit Card
ORD_18954,CUST_0789,2026-06-08 10:51:27,2499,completed,Debit Card
ORD_16276,CUST_1138,2026-06-08 11:02:57,2898,completed,COD
ORD_18717,CUST_1277,2026-06-08 11:26:13,1899,completed,Debit Card
ORD_15523,CUST_0922,2026-06-08 12:43:52,1198,completed,Debit Card
ORD_19307,CUST_2000,2026-06-08 13:09:06,3999,completed,Credit Card
ORD_16192,CUST_1413,2026-06-08 13:55:06,5498,completed,UPI
ORD_14777,CUST_1669,2026-06-08 14:24:25,1498,completed,COD
ORD_18364,CUST_0901,2026-06-08 14:29:24,1299,refunded,UPI
ORD_18609,CUST_1583,2026-06-08 14:36:41,999,completed,Debit Card
ORD_15371,CUST_1509,2026-06-08 16:22:59,1248,completed,Credit Card
ORD_18034,CUST_1825,2026-06-08 16:25:23,249,completed,Credit Card
ORD_18663,CUST_0906,2026-06-08 17:14:29,899,completed,UPI
ORD_16925,CUST_1041,2026-06-08 17:28:07,1299,completed,UPI
ORD_16548,CUST_1574,2026-06-08 17:50:29,4999,completed,Credit Card
ORD_17314,CUST_1527,2026-06-08 18:27:07,2799,completed,UPI
ORD_14729,CUST_1064,2026-06-08 19:43:47,1298,completed,UPI
ORD_18286,CUST_0272,2026-06-08 19:44:54,1299,completed,COD
ORD_17931,CUST_0349,2026-06-08 21:19:54,4299,failed,Debit Card
ORD_17708,CUST_1230,2026-06-08 21:39:07,299,completed,UPI
ORD_14287,CUST_1601,2026-06-08 22:08:07,998,completed,COD
ORD_16883,CUST_0999,2026-06-08 22:21:19,899,completed,Credit Card
ORD_15261,CUST_0372,2026-06-08 22:27:45,1298,completed,UPI
ORD_19990,CUST_1452,2026-06-08 22:32:25,2499,completed,UPI
ORD_10598,CUST_0195,2026-06-08 23:32:00,9998,completed,Credit Card
ORD_17511,CUST_0577,2026-06-09 00:03:29,499,failed,Debit Card
ORD_14601,CUST_1047,2026-06-09 00:09:21,1198,completed,Credit Card
ORD_16502,CUST_0820,2026-06-09 00:10:51,8298,completed,COD
ORD_17986,CUST_1551,2026-06-09 00:34:12,3299,completed,Debit Card
ORD_10689,CUST_0218,2026-06-09 01:23:00,7998,completed,Debit Card
ORD_17557,CUST_0759,2026-06-09 02:22:55,1299,failed,Debit Card
ORD_16586,CUST_1645,2026-06-09 02:46:54,3999,completed,UPI
ORD_16053,CUST_1152,2026-06-09 03:05:42,4398,completed,Debit Card
ORD_10513,CUST_0172,2026-06-09 03:19:00,4999,completed,UPI
ORD_10771,CUST_0238,2026-06-09 04:11:00,5998,completed,Credit Card
ORD_10503,CUST_0168,2026-06-09 04:14:00,1499,completed,Credit Card
ORD_10723,CUST_0226,2026-06-09 04:25:00,6998,completed,UPI
ORD_10297,CUST_0100,2026-06-09 04:51:00,1499,completed,Debit Card
ORD_19653,CUST_0416,2026-06-09 05:59:33,2499,failed,Debit Card
ORD_14518,CUST_1658,2026-06-09 06:59:25,1248,completed,UPI
ORD_10440,CUST_0147,2026-06-09 07:37:00,2999,completed,Credit Card
ORD_19663,CUST_0992,2026-06-09 07:38:51,1899,completed,UPI
ORD_19859,CUST_1261,2026-06-09 08:34:07,2799,completed,COD
ORD_17582,CUST_0821,2026-06-09 08:46:03,1299,completed,UPI
ORD_16225,CUST_1142,2026-06-09 09:15:15,7298,completed,Credit Card
ORD_15567,CUST_1819,2026-06-09 09:41:12,1398,completed,UPI
ORD_10864,CUST_0262,2026-06-09 10:00:00,2499,completed,Credit Card
ORD_10808,CUST_0248,2026-06-09 10:49:00,10998,completed,UPI
ORD_14561,CUST_0795,2026-06-09 11:03:39,1698,completed,Credit Card
ORD_15869,CUST_1190,2026-06-09 11:17:26,1598,completed,COD
ORD_16682,CUST_0458,2026-06-09 11:27:03,499,completed,Debit Card
ORD_18164,CUST_0843,2026-06-09 12:05:46,2499,completed,UPI
ORD_14194,CUST_0816,2026-06-09 13:16:37,1698,completed,Credit Card
ORD_18148,CUST_0544,2026-06-09 14:16:38,349,completed,Debit Card
ORD_18665,CUST_1992,2026-06-09 14:45:33,349,completed,Credit Card
ORD_14957,CUST_1214,2026-06-09 15:17:24,1348,completed,UPI
ORD_17310,CUST_0507,2026-06-09 16:32:31,899,completed,COD
ORD_15699,CUST_1645,2026-06-09 16:36:09,4198,completed,Credit Card
ORD_16800,CUST_0966,2026-06-09 16:57:00,3299,completed,Credit Card
ORD_18381,CUST_1782,2026-06-09 17:09:10,499,completed,Debit Card
ORD_15694,CUST_0938,2026-06-09 17:09:12,4798,completed,COD
ORD_14838,CUST_0887,2026-06-09 18:57:29,1598,completed,UPI
ORD_18318,CUST_0404,2026-06-09 19:53:46,499,completed,COD
ORD_19598,CUST_1640,2026-06-09 19:57:49,1899,completed,UPI
ORD_16898,CUST_1340,2026-06-09 20:04:03,3299,completed,UPI
ORD_15114,CUST_0731,2026-06-09 20:10:33,1348,completed,Credit Card
ORD_15495,CUST_0273,2026-06-09 20:10:40,1398,completed,Debit Card
ORD_19238,CUST_0697,2026-06-09 21:09:31,499,completed,UPI
ORD_18720,CUST_0462,2026-06-09 21:38:28,299,completed,UPI
ORD_18564,CUST_1409,2026-06-09 22:07:50,3299,refunded,Credit Card
ORD_10486,CUST_0163,2026-06-09 22:56:00,899,completed,UPI
ORD_15044,CUST_0457,2026-06-10 00:10:37,1398,completed,COD
ORD_10025,CUST_0009,2026-06-10 01:20:00,999,completed,UPI
ORD_18801,CUST_1717,2026-06-10 01:38:07,3299,completed,Credit Card
ORD_15648,CUST_0644,2026-06-10 02:25:59,948,completed,COD
ORD_14421,CUST_0890,2026-06-10 02:26:14,1598,completed,Debit Card
ORD_10083,CUST_0028,2026-06-10 02:31:00,1999,completed,Debit Card
ORD_16977,CUST_0344,2026-06-10 03:01:06,299,completed,Debit Card
ORD_16411,CUST_1984,2026-06-10 03:31:07,4698,completed,Debit Card
ORD_18544,CUST_1503,2026-06-10 06:40:38,4999,completed,Credit Card
ORD_10446,CUST_0149,2026-06-10 06:41:00,899,completed,UPI
ORD_10540,CUST_0181,2026-06-10 07:37:00,6598,completed,UPI
ORD_10626,CUST_0202,2026-06-10 09:20:00,7998,completed,UPI
ORD_18238,CUST_0819,2026-06-10 09:46:18,899,completed,UPI
ORD_10140,CUST_0047,2026-06-10 09:49:00,1899,completed,COD
ORD_10109,CUST_0037,2026-06-10 10:07:00,1999,completed,UPI
ORD_16013,CUST_0328,2026-06-10 10:26:04,4998,completed,Credit Card
ORD_14521,CUST_1908,2026-06-10 11:07:43,1298,completed,Credit Card
ORD_15011,CUST_1455,2026-06-10 12:10:43,1148,completed,UPI
ORD_17399,CUST_1743,2026-06-10 13:23:40,3299,completed,Credit Card
ORD_17928,CUST_1686,2026-06-10 15:35:01,2499,completed,UPI
ORD_16519,CUST_1462,2026-06-10 15:44:51,2698,completed,Credit Card
ORD_19155,CUST_0590,2026-06-10 15:52:22,499,completed,UPI
ORD_19450,CUST_0668,2026-06-10 16:19:00,499,completed,UPI
ORD_15121,CUST_1199,2026-06-10 16:21:02,1248,completed,UPI
ORD_18076,CUST_1905,2026-06-10 17:21:58,1299,completed,Credit Card
ORD_16808,CUST_0963,2026-06-10 17:53:52,799,completed,UPI
ORD_16761,CUST_0545,2026-06-10 19:25:26,1499,completed,COD
ORD_19638,CUST_1954,2026-06-10 21:06:21,4299,completed,UPI
ORD_17505,CUST_1043,2026-06-10 22:43:39,3999,completed,UPI
ORD_16781,CUST_1406,2026-06-10 22:43:59,2499,completed,UPI
ORD_15142,CUST_1591,2026-06-11 01:06:07,948,completed,UPI
ORD_10700,CUST_0221,2026-06-11 02:14:00,6598,completed,COD
ORD_10561,CUST_0186,2026-06-11 02:18:00,5998,completed,Credit Card
ORD_17182,CUST_1188,2026-06-11 02:34:36,5499,completed,Credit Card
ORD_10612,CUST_0199,2026-06-11 04:49:00,3299,completed,UPI
