order_item_id,order_id,product_id,quantity,unit_price_inr,total_price_inr
ITEM_57521,ORD_15771,PROD_CHG_03,1,999,999
ITEM_57522,ORD_15772,PROD_WATCH_05,1,6999,6999
ITEM_57523,ORD_15772,PROD_CHG_04,1,1499,1499
ITEM_57524,ORD_15773,PROD_PWR_02,1,2199,2199
ITEM_57525,ORD_15773,PROD_PWR_03,1,3299,3299
ITEM_57526,ORD_15774,PROD_WATCH_05,1,6999,6999
ITEM_57527,ORD_15774,PROD_PWR_04,1,899,899
ITEM_57528,ORD_15775,PROD_CHG_04,1,1499,1499
ITEM_57529,ORD_15775,PROD_SPK_03,1,1299,1299
ITEM_57530,ORD_15776,PROD_WATCH_02,1,5499,5499
ITEM_57531,ORD_15776,PROD_WATCH_05,1,6999,6999
ITEM_57532,ORD_15777,PROD_SPK_03,1,1299,1299
ITEM_57533,ORD_15777,PROD_SPK_01,1,2499,2499
ITEM_57534,ORD_15778,PROD_CHG_05,1,799,799
ITEM_57535,ORD_15778,PROD_CHG_05,1,799,799
ITEM_57536,ORD_15779,PROD_WATCH_05,1,6999,6999
ITEM_57537,ORD_15779,PROD_PWR_04,1,899,899
ITEM_57538,ORD_15780,PROD_PWR_05,1,2799,2799
ITEM_57539,ORD_15780,PROD_PWR_01,1,1299,1299
ITEM_57540,ORD_15781,PROD_WATCH_03,1,1899,1899
ITEM_57541,ORD_15781,PROD_SPK_03,1,1299,1299
ITEM_57542,ORD_15782,PROD_CHG_03,1,999,999
ITEM_57543,ORD_15782,PROD_WATCH_02,1,5499,5499
ITEM_57544,ORD_15783,PROD_SPK_04,1,3299,3299
ITEM_57545,ORD_15783,PROD_PWR_05,1,2799,2799
ITEM_57546,ORD_15784,PROD_PWR_05,1,2799,2799
ITEM_57547,ORD_15784,PROD_CHG_01,1,699,699
ITEM_57548,ORD_15785,PROD_SPK_02,1,3999,3999
ITEM_57549,ORD_15785,PROD_CHG_02,1,1899,1899
ITEM_57550,ORD_15786,PROD_CHG_03,1,999,999
ITEM_57551,ORD_15786,PROD_SPK_05,1,4999,4999
ITEM_57552,ORD_15787,PROD_PWR_01,1,1299,1299
ITEM_57553,ORD_15787,PROD_WATCH_05,1,6999,6999
ITEM_57554,ORD_15788,PROD_SPK_04,1,3299,3299
ITEM_57555,ORD_15788,PROD_WATCH_05,1,6999,6999
ITEM_57556,ORD_15789,PROD_PWR_04,1,899,899
ITEM_57557,ORD_15789,PROD_WATCH_04,1,3999,3999
ITEM_57558,ORD_15790,PROD_PWR_04,1,899,899
ITEM_57559,ORD_15790,PROD_WATCH_04,1,3999,3999
ITEM_57560,ORD_15791,PROD_CHG_02,1,1899,1899
ITEM_57561,ORD_15791,PROD_WATCH_03,1,1899,1899
ITEM_57562,ORD_15792,PROD_PWR_05,1,2799,2799
ITEM_57563,ORD_15792,PROD_WATCH_02,1,5499,5499
ITEM_57564,ORD_15793,PROD_PWR_05,1,2799,2799
ITEM_57565,ORD_15793,PROD_PWR_01,1,1299,1299
ITEM_57566,ORD_15794,PROD_CHG_03,1,999,999
ITEM_57567,ORD_15794,PROD_SPK_02,1,3999,3999
ITEM_57568,ORD_15795,PROD_SPK_01,1,2499,2499
ITEM_57569,ORD_15795,PROD_SPK_03,1,1299,1299
ITEM_57570,ORD_15796,PROD_SPK_04,1,3299,3299
ITEM_57571,ORD_15796,PROD_PWR_01,1,1299,1299
ITEM_57572,ORD_15797,PROD_CHG_01,1,699,699
ITEM_57573,ORD_15797,PROD_PWR_04,1,899,899
ITEM_57574,ORD_15798,PROD_CHG_02,1,1899,1899
ITEM_57575,ORD_15798,PROD_WATCH_04,1,3999,3999
ITEM_57576,ORD_15799,PROD_CHG_02,1,1899,1899
ITEM_57577,ORD_15799,PROD_PWR_05,1,2799,2799
ITEM_57578,ORD_15800,PROD_PWR_04,1,899,899
ITEM_57579,ORD_15800,PROD_WATCH_05,1,6999,6999
ITEM_57580,ORD_15801,PROD_CHG_05,1,799,799
ITEM_57581,ORD_15801,PROD_SPK_01,1,2499,2499
ITEM_57582,ORD_15802,PROD_PWR_05,1,2799,2799
ITEM_57583,ORD_15802,PROD_SPK_04,1,3299,3299
ITEM_57584,ORD_15803,PROD_SPK_03,1,1299,1299
ITEM_57585,ORD_15803,PROD_SPK_04,1,3299,3299
ITEM_57586,ORD_15804,PROD_CHG_04,1,1499,1499
ITEM_57587,ORD_15804,PROD_WATCH_04,1,3999,3999
ITEM_57588,ORD_15805,PROD_SPK_04,1,3299,3299
ITEM_57589,ORD_15805,PROD_PWR_01,1,1299,1299
ITEM_57590,ORD_15806,PROD_SPK_04,1,3299,3299
ITEM_57591,ORD_15806,PROD_SPK_05,1,4999,4999
ITEM_57592,ORD_15807,PROD_PWR_04,1,899,899
ITEM_57593,ORD_15807,PROD_WATCH_04,1,3999,3999
ITEM_57594,ORD_15808,PROD_SPK_01,1,2499,2499
ITEM_57595,ORD_15808,PROD_WATCH_05,1,6999,6999
ITEM_57596,ORD_15809,PROD_CHG_04,1,1499,1499
ITEM_57597,ORD_15809,PROD_SPK_05,1,4999,4999
ITEM_57598,ORD_15810,PROD_CHG_02,1,1899,1899
ITEM_57599,ORD_15810,PROD_SPK_04,1,3299,3299
ITEM_57600,ORD_15811,PROD_SPK_02,1,3999,3999
ITEM_57601,ORD_15811,PROD_CHG_03,1,999,999
ITEM_57602,ORD_15812,PROD_PWR_01,1,1299,1299
ITEM_57603,ORD_15812,PROD_SPK_04,1,3299,3299
ITEM_57604,ORD_15813,PROD_PWR_01,1,1299,1299
ITEM_57605,ORD_15813,PROD_CHG_05,1,799,799
ITEM_57606,ORD_15814,PROD_PWR_02,1,2199,2199
ITEM_57607,ORD_15814,PROD_CHG_01,1,699,699
ITEM_57608,ORD_15815,PROD_SPK_04,1,3299,3299
ITEM_57609,ORD_15815,PROD_CHG_05,1,799,799
ITEM_57610,ORD_15816,PROD_PWR_02,1,2199,2199
ITEM_57611,ORD_15816,PROD_CHG_04,1,1499,1499
ITEM_57612,ORD_15817,PROD_WATCH_04,1,3999,3999
ITEM_57613,ORD_15817,PROD_WATCH_04,1,3999,3999
ITEM_57614,ORD_15818,PROD_CHG_03,1,999,999
ITEM_57615,ORD_15818,PROD_SPK_01,1,2499,2499
ITEM_57616,ORD_15819,PROD_CHG_02,1,1899,1899
ITEM_57617,ORD_15819,PROD_PWR_05,1,2799,2799
ITEM_57618,ORD_15820,PROD_WATCH_04,1,3999,3999
ITEM_57619,ORD_15820,PROD_CHG_05,1,799,799
ITEM_57620,ORD_15821,PROD_CHG_01,1,699,699
ITEM_57621,ORD_15821,PROD_SPK_05,1,4999,4999
ITEM_57622,ORD_15822,PROD_CHG_03,1,999,999
ITEM_57623,ORD_15822,PROD_WATCH_04,1,3999,3999
ITEM_57624,ORD_15823,PROD_WATCH_05,1,6999,6999
ITEM_57625,ORD_15823,PROD_WATCH_03,1,1899,1899
ITEM_57626,ORD_15824,PROD_WATCH_02,1,5499,5499
ITEM_57627,ORD_15824,PROD_CHG_04,1,1499,1499
ITEM_57628,ORD_15825,PROD_SPK_01,1,2499,2499
ITEM_57629,ORD_15825,PROD_SPK_02,1,3999,3999
ITEM_57630,ORD_15826,PROD_PWR_01,1,1299,1299
ITEM_57631,ORD_15826,PROD_SPK_04,1,3299,3299
ITEM_57632,ORD_15827,PROD_WATCH_04,1,3999,3999
ITEM_57633,ORD_15827,PROD_PWR_05,1,2799,2799
ITEM_57634,ORD_15828,PROD_CHG_01,1,699,699
ITEM_57635,ORD_15828,PROD_SPK_03,1,1299,1299
ITEM_57636,ORD_15829,PROD_WATCH_05,1,6999,6999
ITEM_57637,ORD_15829,PROD_PWR_03,1,3299,3299
ITEM_57638,ORD_15830,PROD_CHG_01,1,699,699
ITEM_57639,ORD_15830,PROD_PWR_04,1,899,899
ITEM_57640,ORD_15831,PROD_WATCH_04,1,3999,3999
ITEM_57641,ORD_15831,PROD_CHG_04,1,1499,1499
ITEM_57642,ORD_15832,PROD_SPK_04,1,3299,3299
ITEM_57643,ORD_15832,PROD_CHG_02,1,1899,1899
ITEM_57644,ORD_15833,PROD_SPK_05,1,4999,4999
ITEM_57645,ORD_15833,PROD_PWR_01,1,1299,1299
ITEM_57646,ORD_15834,PROD_SPK_02,1,3999,3999
ITEM_57647,ORD_15834,PROD_SPK_05,1,4999,4999
ITEM_57648,ORD_15835,PROD_WATCH_05,1,6999,6999
ITEM_57649,ORD_15835,PROD_WATCH_02,1,5499,5499
ITEM_57650,ORD_15836,PROD_WATCH_04,1,3999,3999
ITEM_57651,ORD_15836,PROD_WATCH_03,1,1899,1899
ITEM_57652,ORD_15837,PROD_CHG_02,1,1899,1899
ITEM_57653,ORD_15837,PROD_CHG_01,1,699,699
ITEM_57654,ORD_15838,PROD_PWR_03,1,3299,3299
ITEM_57655,ORD_15838,PROD_CHG_02,1,1899,1899
ITEM_57656,ORD_15839,PROD_PWR_05,1,2799,2799
ITEM_57657,ORD_15839,PROD_SPK_03,1,1299,1299
ITEM_57658,ORD_15840,PROD_WATCH_05,1,6999,6999
ITEM_57659,ORD_15840,PROD_PWR_01,1,1299,1299
ITEM_57660,ORD_15841,PROD_CHG_04,1,1499,1499
ITEM_57661,ORD_15841,PROD_WATCH_02,1,5499,5499
ITEM_57662,ORD_15842,PROD_PWR_03,1,3299,3299
ITEM_57663,ORD_15842,PROD_SPK_01,1,2499,2499
ITEM_57664,ORD_15843,PROD_CHG_01,1,699,699
ITEM_57665,ORD_15843,PROD_WATCH_02,1,5499,5499
ITEM_57666,ORD_15844,PROD_PWR_05,1,2799,2799
ITEM_57667,ORD_15844,PROD_PWR_01,1,1299,1299
ITEM_57668,ORD_15845,PROD_SPK_01,1,2499,2499
ITEM_57669,ORD_15845,PROD_SPK_04,1,3299,3299
ITEM_57670,ORD_15846,PROD_WATCH_04,1,3999,3999
ITEM_57671,ORD_15846,PROD_SPK_05,1,4999,4999
ITEM_57672,ORD_15847,PROD_WATCH_03,1,1899,1899
ITEM_57673,ORD_15847,PROD_SPK_02,1,3999,3999
ITEM_57674,ORD_15848,PROD_PWR_05,1,2799,2799
ITEM_57675,ORD_15848,PROD_CHG_03,1,999,999
ITEM_57676,ORD_15849,PROD_WATCH_04,1,3999,3999
ITEM_57677,ORD_15849,PROD_SPK_05,1,4999,4999
ITEM_57678,ORD_15850,PROD_CHG_01,1,699,699
ITEM_57679,ORD_15850,PROD_SPK_04,1,3299,3299
ITEM_57680,ORD_15851,PROD_PWR_05,1,2799,2799
ITEM_57681,ORD_15851,PROD_PWR_02,1,2199,2199
ITEM_57682,ORD_15852,PROD_SPK_05,1,4999,4999
ITEM_57683,ORD_15852,PROD_PWR_02,1,2199,2199
ITEM_57684,ORD_15853,PROD_WATCH_04,1,3999,3999
ITEM_57685,ORD_15853,PROD_WATCH_03,1,1899,1899
ITEM_57686,ORD_15854,PROD_SPK_02,1,3999,3999
ITEM_57687,ORD_15854,PROD_SPK_02,1,3999,3999
ITEM_57688,ORD_15855,PROD_PWR_01,1,1299,1299
ITEM_57689,ORD_15855,PROD_PWR_02,1,2199,2199
ITEM_57690,ORD_15856,PROD_SPK_05,1,4999,4999
ITEM_57691,ORD_15856,PROD_CHG_02,1,1899,1899
ITEM_57692,ORD_15857,PROD_PWR_05,1,2799,2799
ITEM_57693,ORD_15857,PROD_WATCH_02,1,5499,5499
ITEM_57694,ORD_15858,PROD_WATCH_05,1,6999,6999
ITEM_57695,ORD_15858,PROD_SPK_02,1,3999,3999
ITEM_57696,ORD_15859,PROD_CHG_03,1,999,999
ITEM_57697,ORD_15859,PROD_CHG_03,1,999,999
ITEM_57698,ORD_15860,PROD_SPK_01,1,2499,2499
ITEM_57699,ORD_15860,PROD_SPK_05,1,4999,4999
ITEM_57700,ORD_15861,PROD_PWR_05,1,2799,2799
ITEM_57701,ORD_15861,PROD_WATCH_04,1,3999,3999
ITEM_57702,ORD_15862,PROD_CHG_03,1,999,999
ITEM_57703,ORD_15862,PROD_WATCH_03,1,1899,1899
ITEM_57704,ORD_15863,PROD_PWR_03,1,3299,3299
ITEM_57705,ORD_15863,PROD_CHG_04,1,1499,1499
ITEM_57706,ORD_15864,PROD_SPK_01,1,2499,2499
ITEM_57707,ORD_15864,PROD_SPK_04,1,3299,3299
ITEM_57708,ORD_15865,PROD_CHG_04,1,1499,1499
ITEM_57709,ORD_15865,PROD_CHG_01,1,699,699
ITEM_57710,ORD_15866,PROD_WATCH_04,1,3999,3999
ITEM_57711,ORD_15866,PROD_SPK_01,1,2499,2499
ITEM_57712,ORD_15867,PROD_PWR_04,1,899,899
ITEM_57713,ORD_15867,PROD_CHG_01,1,699,699
ITEM_57714,ORD_15868,PROD_PWR_04,1,899,899
ITEM_57715,ORD_15868,PROD_PWR_03,1,3299,3299
ITEM_57716,ORD_15869,PROD_CHG_05,1,799,799
ITEM_57717,ORD_15869,PROD_CHG_05,1,799,799
ITEM_57718,ORD_15870,PROD_PWR_02,1,2199,2199
ITEM_57719,ORD_15870,PROD_CHG_03,1,999,999
ITEM_57720,ORD_15871,PROD_CHG_05,1,799,799
ITEM_57721,ORD_15871,PROD_PWR_03,1,3299,3299
ITEM_57722,ORD_15872,PROD_SPK_05,1,4999,4999
ITEM_57723,ORD_15872,PROD_WATCH_02,1,5499,5499
ITEM_57724,ORD_15873,PROD_CHG_02,1,1899,1899
ITEM_57725,ORD_15873,PROD_SPK_02,1,3999,3999
ITEM_57726,ORD_15874,PROD_PWR_03,1,3299,3299
ITEM_57727,ORD_15874,PROD_PWR_02,1,2199,2199
ITEM_57728,ORD_15875,PROD_PWR_03,1,3299,3299
ITEM_57729,ORD_15875,PROD_PWR_04,1,899,899
ITEM_57730,ORD_15876,PROD_SPK_04,1,3299,3299
ITEM_57731,ORD_15876,PROD_SPK_01,1,2499,2499
ITEM_57732,ORD_15877,PROD_SPK_02,1,3999,3999
ITEM_57733,ORD_15877,PROD_CHG_05,1,799,799
ITEM_57734,ORD_15878,PROD_PWR_05,1,2799,2799
ITEM_57735,ORD_15878,PROD_PWR_05,1,2799,2799
ITEM_57736,ORD_15879,PROD_PWR_04,1,899,899
ITEM_57737,ORD_15879,PROD_SPK_04,1,3299,3299
ITEM_57738,ORD_15880,PROD_PWR_03,1,3299,3299
ITEM_57739,ORD_15880,PROD_PWR_05,1,2799,2799
ITEM_57740,ORD_15881,PROD_SPK_03,1,1299,1299
ITEM_57741,ORD_15881,PROD_CHG_01,1,699,699
ITEM_57742,ORD_15882,PROD_CHG_05,1,799,799
ITEM_57743,ORD_15882,PROD_WATCH_04,1,3999,3999
ITEM_57744,ORD_15883,PROD_CHG_01,1,699,699
ITEM_57745,ORD_15883,PROD_PWR_05,1,2799,2799
ITEM_57746,ORD_15884,PROD_PWR_01,1,1299,1299
ITEM_57747,ORD_15884,PROD_PWR_02,1,2199,2199
ITEM_57748,ORD_15885,PROD_SPK_01,1,2499,2499
ITEM_57749,ORD_15885,PROD_CHG_02,1,1899,1899
ITEM_57750,ORD_15886,PROD_SPK_04,1,3299,3299
ITEM_57751,ORD_15886,PROD_SPK_05,1,4999,4999
ITEM_57752,ORD_15887,PROD_WATCH_04,1,3999,3999
ITEM_57753,ORD_15887,PROD_PWR_03,1,3299,3299
ITEM_57754,ORD_15888,PROD_CHG_05,1,799,799
ITEM_57755,ORD_15888,PROD_CHG_03,1,999,999
ITEM_57756,ORD_15889,PROD_SPK_03,1,1299,1299
ITEM_57757,ORD_15889,PROD_CHG_04,1,1499,1499
ITEM_57758,ORD_15890,PROD_PWR_05,1,2799,2799
ITEM_57759,ORD_15890,PROD_SPK_02,1,3999,3999
ITEM_57760,ORD_15891,PROD_PWR_04,1,899,899
ITEM_57761,ORD_15891,PROD_SPK_02,1,3999,3999
ITEM_57762,ORD_15892,PROD_SPK_02,1,3999,3999
ITEM_57763,ORD_15892,PROD_CHG_05,1,799,799
ITEM_57764,ORD_15893,PROD_CHG_02,1,1899,1899
ITEM_57765,ORD_15893,PROD_WATCH_03,1,1899,1899
ITEM_57766,ORD_15894,PROD_PWR_04,1,899,899
ITEM_57767,ORD_15894,PROD_PWR_04,1,899,899
ITEM_57768,ORD_15895,PROD_PWR_01,1,1299,1299
ITEM_57769,ORD_15895,PROD_CHG_04,1,1499,1499
ITEM_57770,ORD_15896,PROD_CHG_05,1,799,799
ITEM_57771,ORD_15896,PROD_CHG_04,1,1499,1499
ITEM_57772,ORD_15897,PROD_SPK_01,1,2499,2499
ITEM_57773,ORD_15897,PROD_WATCH_04,1,3999,3999
ITEM_57774,ORD_15898,PROD_PWR_05,1,2799,2799
ITEM_57775,ORD_15898,PROD_SPK_02,1,3999,3999
ITEM_57776,ORD_15899,PROD_CHG_03,1,999,999
ITEM_57777,ORD_15899,PROD_WATCH_04,1,3999,3999
ITEM_57778,ORD_15900,PROD_CHG_03,1,999,999
ITEM_57779,ORD_15900,PROD_CHG_04,1,1499,1499
ITEM_57780,ORD_15901,PROD_SPK_02,1,3999,3999
ITEM_57781,ORD_15901,PROD_CHG_05,1,799,799
ITEM_57782,ORD_15902,PROD_SPK_03,1,1299,1299
ITEM_57783,ORD_15902,PROD_CHG_01,1,699,699
ITEM_57784,ORD_15903,PROD_WATCH_02,1,5499,5499
ITEM_57785,ORD_15903,PROD_WATCH_05,1,6999,6999
ITEM_57786,ORD_15904,PROD_CHG_03,1,999,999
ITEM_57787,ORD_15904,PROD_PWR_04,1,899,899
ITEM_57788,ORD_15905,PROD_PWR_05,1,2799,2799
ITEM_57789,ORD_15905,PROD_CHG_02,1,1899,1899
ITEM_57790,ORD_15906,PROD_PWR_05,1,2799,2799
ITEM_57791,ORD_15906,PROD_SPK_05,1,4999,4999
ITEM_57792,ORD_15907,PROD_SPK_04,1,3299,3299
ITEM_57793,ORD_15907,PROD_CHG_02,1,1899,1899
ITEM_57794,ORD_15908,PROD_PWR_02,1,2199,2199
ITEM_57795,ORD_15908,PROD_CHG_05,1,799,799
ITEM_57796,ORD_15909,PROD_CHG_05,1,799,799
ITEM_57797,ORD_15909,PROD_SPK_02,1,3999,3999
ITEM_57798,ORD_15910,PROD_CHG_02,1,1899,1899
ITEM_57799,ORD_15910,PROD_PWR_01,1,1299,1299
ITEM_57800,ORD_15911,PROD_WATCH_03,1,1899,1899
ITEM_57801,ORD_15911,PROD_WATCH_05,1,6999,6999
ITEM_57802,ORD_15912,PROD_PWR_05,1,2799,2799
ITEM_57803,ORD_15912,PROD_PWR_03,1,3299,3299
ITEM_57804,ORD_15913,PROD_CHG_01,1,699,699
ITEM_57805,ORD_15913,PROD_CHG_05,1,799,799
ITEM_57806,ORD_15914,PROD_PWR_01,1,1299,1299
ITEM_57807,ORD_15914,PROD_WATCH_02,1,5499,5499
ITEM_57808,ORD_15915,PROD_CHG_01,1,699,699
ITEM_57809,ORD_15915,PROD_SPK_02,1,3999,3999
ITEM_57810,ORD_15916,PROD_PWR_01,1,1299,1299
ITEM_57811,ORD_15916,PROD_CHG_01,1,699,699
ITEM_57812,ORD_15917,PROD_SPK_05,1,4999,4999
ITEM_57813,ORD_15917,PROD_SPK_01,1,2499,2499
ITEM_57814,ORD_15918,PROD_SPK_03,1,1299,1299
ITEM_57815,ORD_15918,PROD_CHG_01,1,699,699
ITEM_57816,ORD_15919,PROD_SPK_01,1,2499,2499
ITEM_57817,ORD_15919,PROD_PWR_01,1,1299,1299
ITEM_57818,ORD_15920,PROD_SPK_03,1,1299,1299
ITEM_57819,ORD_15920,PROD_PWR_05,1,2799,2799
ITEM_57820,ORD_15921,PROD_SPK_04,1,3299,3299
ITEM_57821,ORD_15921,PROD_PWR_05,1,2799,2799
ITEM_57822,ORD_15922,PROD_PWR_05,1,2799,2799
ITEM_57823,ORD_15922,PROD_PWR_02,1,2199,2199
ITEM_57824,ORD_15923,PROD_WATCH_05,1,6999,6999
ITEM_57825,ORD_15923,PROD_CHG_02,1,1899,1899
ITEM_57826,ORD_15924,PROD_CHG_04,1,1499,1499
ITEM_57827,ORD_15924,PROD_SPK_02,1,3999,3999
ITEM_57828,ORD_15925,PROD_SPK_01,1,2499,2499
ITEM_57829,ORD_15925,PROD_PWR_01,1,1299,1299
ITEM_57830,ORD_15926,PROD_WATCH_04,1,3999,3999
ITEM_57831,ORD_15926,PROD_PWR_05,1,2799,2799
ITEM_57832,ORD_15927,PROD_PWR_01,1,1299,1299
ITEM_57833,ORD_15927,PROD_PWR_04,1,899,899
ITEM_57834,ORD_15928,PROD_PWR_05,1,2799,2799
ITEM_57835,ORD_15928,PROD_PWR_01,1,1299,1299
ITEM_57836,ORD_15929,PROD_SPK_03,1,1299,1299
ITEM_57837,ORD_15929,PROD_CHG_01,1,699,699
ITEM_57838,ORD_15930,PROD_CHG_04,1,1499,1499
ITEM_57839,ORD_15930,PROD_WATCH_05,1,6999,6999
ITEM_57840,ORD_15931,PROD_WATCH_03,1,1899,1899
ITEM_57841,ORD_15931,PROD_CHG_05,1,799,799
ITEM_57842,ORD_15932,PROD_CHG_04,1,1499,1499
ITEM_57843,ORD_15932,PROD_PWR_01,1,1299,1299
ITEM_57844,ORD_15933,PROD_SPK_04,1,3299,3299
ITEM_57845,ORD_15933,PROD_CHG_04,1,1499,1499
ITEM_57846,ORD_15934,PROD_PWR_03,1,3299,3299
ITEM_57847,ORD_15934,PROD_WATCH_03,1,1899,1899
ITEM_57848,ORD_15935,PROD_CHG_02,1,1899,1899
ITEM_57849,ORD_15935,PROD_WATCH_05,1,6999,6999
ITEM_57850,ORD_15936,PROD_CHG_05,1,799,799
ITEM_57851,ORD_15936,PROD_PWR_05,1,2799,2799
ITEM_57852,ORD_15937,PROD_CHG_05,1,799,799
ITEM_57853,ORD_15937,PROD_WATCH_05,1,6999,6999
ITEM_57854,ORD_15938,PROD_PWR_02,1,2199,2199
ITEM_57855,ORD_15938,PROD_PWR_04,1,899,899
ITEM_57856,ORD_15939,PROD_CHG_03,1,999,999
ITEM_57857,ORD_15939,PROD_PWR_03,1,3299,3299
ITEM_57858,ORD_15940,PROD_PWR_02,1,2199,2199
ITEM_57859,ORD_15940,PROD_PWR_01,1,1299,1299
ITEM_57860,ORD_15941,PROD_CHG_02,1,1899,1899
ITEM_57861,ORD_15941,PROD_CHG_01,1,699,699
ITEM_57862,ORD_15942,PROD_CHG_03,1,999,999
ITEM_57863,ORD_15942,PROD_SPK_03,1,1299,1299
ITEM_57864,ORD_15943,PROD_PWR_02,1,2199,2199
ITEM_57865,ORD_15943,PROD_SPK_04,1,3299,3299
ITEM_57866,ORD_15944,PROD_SPK_03,1,1299,1299
ITEM_57867,ORD_15944,PROD_SPK_05,1,4999,4999
ITEM_57868,ORD_15945,PROD_PWR_02,1,2199,2199
ITEM_57869,ORD_15945,PROD_CHG_01,1,699,699
ITEM_57870,ORD_15946,PROD_PWR_02,1,2199,2199
ITEM_57871,ORD_15946,PROD_CHG_01,1,699,699
ITEM_57872,ORD_15947,PROD_PWR_03,1,3299,3299
ITEM_57873,ORD_15947,PROD_CHG_03,1,999,999
ITEM_57874,ORD_15948,PROD_SPK_03,1,1299,1299
ITEM_57875,ORD_15948,PROD_CHG_02,1,1899,1899
ITEM_57876,ORD_15949,PROD_CHG_02,1,1899,1899
ITEM_57877,ORD_15949,PROD_WATCH_03,1,1899,1899
ITEM_57878,ORD_15950,PROD_PWR_04,1,899,899
ITEM_57879,ORD_15950,PROD_WATCH_05,1,6999,6999
ITEM_57880,ORD_15951,PROD_SPK_02,1,3999,3999
ITEM_57881,ORD_15951,PROD_CHG_01,1,699,699
ITEM_57882,ORD_15952,PROD_SPK_03,1,1299,1299
ITEM_57883,ORD_15952,PROD_PWR_02,1,2199,2199
ITEM_57884,ORD_15953,PROD_PWR_01,1,1299,1299
ITEM_57885,ORD_15953,PROD_PWR_04,1,899,899
ITEM_57886,ORD_15954,PROD_CHG_04,1,1499,1499
ITEM_57887,ORD_15954,PROD_CHG_01,1,699,699
ITEM_57888,ORD_15955,PROD_SPK_01,1,2499,2499
ITEM_57889,ORD_15955,PROD_SPK_04,1,3299,3299
ITEM_57890,ORD_15956,PROD_PWR_02,1,2199,2199
ITEM_57891,ORD_15956,PROD_PWR_05,1,2799,2799
ITEM_57892,ORD_15957,PROD_PWR_04,1,899,899
ITEM_57893,ORD_15957,PROD_CHG_04,1,1499,1499
ITEM_57894,ORD_15958,PROD_SPK_04,1,3299,3299
ITEM_57895,ORD_15958,PROD_WATCH_03,1,1899,1899
ITEM_57896,ORD_15959,PROD_CHG_05,1,799,799
ITEM_57897,ORD_15959,PROD_PWR_03,1,3299,3299
ITEM_57898,ORD_15960,PROD_CHG_04,1,1499,1499
ITEM_57899,ORD_15960,PROD_CHG_05,1,799,799
ITEM_57900,ORD_15961,PROD_PWR_03,1,3299,3299
ITEM_57901,ORD_15961,PROD_SPK_05,1,4999,4999
ITEM_57902,ORD_15962,PROD_CHG_04,1,1499,1499
ITEM_57903,ORD_15962,PROD_SPK_01,1,2499,2499
ITEM_57904,ORD_15963,PROD_SPK_03,1,1299,1299
ITEM_57905,ORD_15963,PROD_WATCH_03,1,1899,1899
ITEM_57906,ORD_15964,PROD_CHG_05,1,799,799
ITEM_57907,ORD_15964,PROD_PWR_03,1,3299,3299
ITEM_57908,ORD_15965,PROD_CHG_02,1,1899,1899
ITEM_57909,ORD_15965,PROD_PWR_01,1,1299,1299
ITEM_57910,ORD_15966,PROD_CHG_03,1,999,999
ITEM_57911,ORD_15966,PROD_WATCH_03,1,1899,1899
ITEM_57912,ORD_15967,PROD_SPK_04,1,3299,3299
ITEM_57913,ORD_15967,PROD_PWR_03,1,3299,3299
ITEM_57914,ORD_15968,PROD_CHG_02,1,1899,1899
ITEM_57915,ORD_15968,PROD_SPK_01,1,2499,2499
ITEM_57916,ORD_15969,PROD_CHG_03,1,999,999
ITEM_57917,ORD_15969,PROD_WATCH_04,1,3999,3999
ITEM_57918,ORD_15970,PROD_SPK_05,1,4999,4999
ITEM_57919,ORD_15970,PROD_SPK_05,1,4999,4999
ITEM_57920,ORD_15971,PROD_WATCH_02,1,5499,5499
ITEM_57921,ORD_15971,PROD_CHG_04,1,1499,1499
ITEM_57922,ORD_15972,PROD_PWR_04,1,899,899
ITEM_57923,ORD_15972,PROD_SPK_01,1,2499,2499
ITEM_57924,ORD_15973,PROD_SPK_04,1,3299,3299
ITEM_57925,ORD_15973,PROD_PWR_02,1,2199,2199
ITEM_57926,ORD_15974,PROD_SPK_04,1,3299,3299
ITEM_57927,ORD_15974,PROD_WATCH_05,1,6999,6999
ITEM_57928,ORD_15975,PROD_SPK_02,1,3999,3999
ITEM_57929,ORD_15975,PROD_WATCH_03,1,1899,1899
ITEM_57930,ORD_15976,PROD_WATCH_03,1,1899,1899
ITEM_57931,ORD_15976,PROD_PWR_01,1,1299,1299
ITEM_57932,ORD_15977,PROD_CHG_02,1,1899,1899
ITEM_57933,ORD_15977,PROD_WATCH_03,1,1899,1899
ITEM_57934,ORD_15978,PROD_WATCH_02,1,5499,5499
ITEM_57935,ORD_15978,PROD_SPK_02,1,3999,3999
ITEM_57936,ORD_15979,PROD_SPK_04,1,3299,3299
ITEM_57937,ORD_15979,PROD_WATCH_04,1,3999,3999
ITEM_57938,ORD_15980,PROD_CHG_03,1,999,999
ITEM_57939,ORD_15980,PROD_PWR_02,1,2199,2199
ITEM_57940,ORD_15981,PROD_SPK_03,1,1299,1299
ITEM_57941,ORD_15981,PROD_CHG_03,1,999,999
ITEM_57942,ORD_15982,PROD_WATCH_04,1,3999,3999
ITEM_57943,ORD_15982,PROD_PWR_01,1,1299,1299
ITEM_57944,ORD_15983,PROD_WATCH_03,1,1899,1899
ITEM_57945,ORD_15983,PROD_PWR_01,1,1299,1299
ITEM_57946,ORD_15984,PROD_SPK_02,1,3999,3999
